country_iso3,t,gdp,gdpcap,pop,co2_pc,source
SLV,2025,29111074119.164753,4592.961135636727,6338193.0,1.301853305716693,projected
SLV,2030,32952773680.0634,5212.506790518665,6321866.810802652,1.2595433282756479,projected
SLV,2035,37366819635.243576,5950.387161991044,6279729.136606358,1.2401404136684258,projected
SLV,2040,42309269354.21891,6804.236831759166,6218077.118764879,1.284890430643285,projected
SLV,2045,47695955465.3501,7782.561059246994,6128568.102742896,1.3171904591761199,projected
SLV,2050,53468856987.35218,8896.031814091746,6010416.566030589,1.440372697269023,projected
SLV,2055,59795749848.75161,10193.398655555591,5866124.917635966,1.4626442507446538,projected
SLV,2060,66310437780.46004,11625.8995403507,5703682.330155397,1.4849158042202844,projected
SLV,2065,73330805207.38702,13215.051947440716,5549036.469855769,1.5449856974594405,projected
SLV,2070,81169837902.39906,15026.08330654188,5401929.181842104,1.605055590698597,projected
SMR,2012,1408461048.24799,42082.55544677134,33469.0,,hist
SMR,2013,1397419106.23211,42293.487068554525,33041.0,,hist
SMR,2014,1387604046.66243,42492.850916013784,32655.0,,hist
SMR,2015,1419401070.56043,43146.824043542874,32897.0,,hist
SMR,2016,1452677592.44342,43886.21468968973,33101.0,,hist
SMR,2017,1456429357.00178,43057.778477510125,33825.0,,hist
SMR,2018,1478187032.6214697,42818.696269667744,34522.0,,hist
SMR,2019,1508721722.60406,43525.422571735275,34663.0,,hist
SMR,2020,1408423247.99647,40506.85211378976,34770.0,,hist
SMR,2021,1604162946.37945,46834.1395065821,34252.0,,hist
SMR,2022,1730866817.58497,51277.34609939179,33755.0,,hist
SMR,2023,1737823775.34504,51323.79726358654,33860.0,,hist
SOM,2012,4605859127.18469,369.61720475338495,12461160.0,0.01620240250410026,hist
SOM,2013,5110628982.78701,397.10879634485826,12869594.0,0.016142915399940307,hist
SOM,2014,5569461554.68169,417.5167969063955,13339491.0,0.01601296513931189,hist
SOM,2015,6152149099.999421,445.5830800733964,13806963.0,0.015894649789729275,hist
SOM,2016,6584944951.372289,458.9214768246054,14348740.0,0.015702345901475335,hist
SOM,2017,7555288980.07721,506.50109887945933,14916629.0,0.015496860310457584,hist
SOM,2018,7710498420.373011,498.9810650138719,15452487.0,0.01533817521422318,hist
SOM,2019,7926418061.75135,494.44403971233874,16030971.0,0.015149736736913265,hist
SOM,2020,7707287719.38597,462.8670537372354,16651191.0,0.01493689114926833,hist
SOM,2021,7972973226.06341,461.6278307259781,17271431.0,0.015652064501427282,hist
SOM,2022,8189695542.68851,460.04622668519596,17801897.0,0.01639994190592301,hist
SOM,2023,8531635197.80811,464.72106952556663,18358615.0,0.017080079362549915,hist
SOM,2024,8882404280.64207,467.2699101944148,19009151.0,0.017632724668122927,hist
SOM,2025,8896199498.012661,467.99562473950897,19009151.0,0.01876988879351045,projected
SOM,2030,12870049204.632324,626.5472523072168,20541226.790540155,0.02265035821314761,projected
SOM,2035,18470870109.305065,839.378349088991,22005416.424371917,0.029578007651129293,projected
SOM,2040,26654279333.61761,1145.5919959699727,23266817.005865544,0.04461561466661584,projected
SOM,2045,38367243494.19426,1578.7698117243688,24301987.03399875,0.05641855564204827,projected
SOM,2050,55212794724.05569,2192.6372153073526,25180998.634247955,0.07186920500667228,projected
SOM,2055,79878776343.94522,3079.3774720054275,25939910.605348624,0.06882071504232457,projected
SOM,2060,113919548156.585,4288.123146913946,26566295.84870249,0.06577222507797685,projected
SOM,2065,159666602212.5313,5882.473785210613,27142764.769127604,0.06452515648291993,projected
SOM,2070,220243101848.65457,7957.545123242001,27677267.10155617,0.06327808788786297,projected
SRB,2012,41331605760.2741,5739.307502353206,7201497.0,0.0,hist
SRB,2013,41518250531.7903,5793.336145255647,7166553.0,0.0,hist
SRB,2014,40769149019.8676,5716.540471535059,7131787.0,0.0,hist
SRB,2015,41297410634.9586,5820.321557688796,7095383.0,0.0,hist
SRB,2016,42526090399.794,6024.957546537831,7058322.0,0.0,hist
SRB,2017,43531153349.2666,6200.261185921521,7020858.0,0.0,hist
SRB,2018,45555069182.0072,6524.080297551916,6982604.0,0.0,hist
SRB,2019,47719029694.9033,6870.75810896295,6945235.0,0.0,hist
SRB,2020,47265687464.123,6850.967421688341,6899126.0,0.0,hist
SRB,2021,51022863667.9918,7465.676010771479,6834326.0,0.0,hist
SRB,2022,52402255080.28259,7862.953873648458,6664449.0,0.0,hist
SRB,2023,54366256509.84519,8208.4786891507,6623183.0,0.0,hist
SRB,2024,56513683533.7835,8580.261058232581,6586476.0,0.0,hist
SRB,2025,56547995895.85825,8585.470575746158,6586476.0,0.0,projected
SRB,2030,63768327344.99871,9672.311232521502,6592873.80358363,0.0,projected
SRB,2035,70837903246.63466,10739.715111924268,6595882.898977794,0.0,projected
SRB,2040,77765883481.51996,11799.851278473443,6590412.170989717,0.0,projected
SRB,2045,84788605245.12538,12896.676693611967,6574453.811587228,0.0,projected
SRB,2050,91825536700.46129,14016.464974088383,6551262.167045334,0.0,projected
SRB,2055,99879784745.31194,15310.909536669102,6523439.022750626,0.0,projected
SRB,2060,108680427276.47003,16754.711816868057,6486559.032728596,0.0,projected
SRB,2065,117514771416.96426,18325.491191473917,6412639.649824992,0.0,projected
SRB,2070,125864830715.68005,19974.921891371727,6301142.572679998,0.0,projected
SSD,2012,11500530835.4315,1069.1961908093813,10756240.0,0.0,hist
SSD,2013,13010519613.8763,1165.1620270749468,11166275.0,0.0,hist
SSD,2014,13449448810.7001,1197.0949196947897,11235073.0,0.0,hist
SSD,2015,11997800760.2242,1080.147186247656,11107561.0,0.0,hist
STP,2012,232194345.227845,1225.6945255615,189439.0,0.255766183998041,hist
STP,2013,244081946.538405,1263.7042399528082,193148.0,0.26175359236803436,hist
STP,2014,256057120.595489,1301.3214644502839,196767.0,0.2676377420349825,hist
STP,2015,259999643.04738796,1298.1094659639623,200291.0,0.273438987849148,hist
STP,2016,273459368.754364,1342.5338076889966,203689.0,0.27921223553353397,hist
STP,2017,284706696.977306,1375.5940328419867,206970.0,0.2849570168231449,hist
STP,2018,297171520.830854,1413.843486185416,210187.0,0.2906109630956367,hist
STP,2019,303157496.465873,1420.6600831609105,213392.0,0.2961110970817969,hist
STP,2020,311114954.79799,1430.841192990963,217435.0,0.30028666938062,hist
STP,2021,317023957.753826,1428.2867609797488,221961.0,0.29582746546180183,hist
STP,2022,317558772.390522,1403.233567046782,226305.0,0.29178095122051567,hist
STP,2023,318740893.733006,1380.601694162567,230871.0,0.2876100344805138,hist
STP,2024,322247041.654835,1368.1434755401933,235536.0,0.2834816944124996,hist
STP,2025,322747521.9129041,1370.2683322842543,235536.0,0.2850497269195974,projected
STP,2030,440624544.16992927,1807.636730158099,243757.24215970733,0.3140052931164811,projected
STP,2035,573623502.564013,2293.8049449083046,250075.10069124197,0.2908568740519415,projected
